date,datetime,open,high,low,close,volume,symbol
2019-09-19,2019-09-19T09:01:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:02:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:03:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:04:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:05:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:06:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:07:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:08:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:09:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:10:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:11:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:12:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:13:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:14:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:15:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:16:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:17:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:18:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:19:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:20:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:21:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:22:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:23:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:24:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:25:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:26:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:27:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:28:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:29:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:30:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:31:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:32:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:33:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:34:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:35:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:36:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:37:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:38:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:39:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:40:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:41:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:42:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:43:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:44:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:45:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:46:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:47:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:48:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:49:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:50:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:51:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:52:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:53:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:54:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:55:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:56:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:57:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:58:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T09:59:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T10:00:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T10:01:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T10:02:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T10:03:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T10:04:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T10:05:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T10:06:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T10:07:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T10:08:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T10:09:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T10:10:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T10:11:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T10:12:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T10:13:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T10:14:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T10:15:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T10:16:00+0900,4985,4985,4985,4985,0,149010
2019-09-19,2019-09-19T10:17:00+0900,4985,4985,4985,4985,1,149010
