date,datetime,open,high,low,close,volume,symbol
2019-09-20,2019-09-20T09:01:00+0900,13300,13550,13300,13400,1413,227840
2019-09-20,2019-09-20T09:02:00+0900,13550,13550,13500,13550,221,227840
2019-09-20,2019-09-20T09:03:00+0900,13500,13500,13500,13500,145,227840
2019-09-20,2019-09-20T09:04:00+0900,13500,13500,13400,13400,510,227840
2019-09-20,2019-09-20T09:05:00+0900,13400,13400,13400,13400,1690,227840
2019-09-20,2019-09-20T09:06:00+0900,13300,13300,13300,13300,83,227840
2019-09-20,2019-09-20T09:07:00+0900,13300,13300,13300,13300,921,227840
2019-09-20,2019-09-20T09:08:00+0900,13250,13250,13150,13150,2011,227840
2019-09-20,2019-09-20T09:09:00+0900,13150,13200,13150,13200,155,227840
2019-09-20,2019-09-20T09:10:00+0900,13200,13200,13200,13200,365,227840
2019-09-20,2019-09-20T09:11:00+0900,13150,13300,13150,13300,227,227840
2019-09-20,2019-09-20T09:12:00+0900,13150,13300,13150,13300,0,227840
2019-09-20,2019-09-20T09:13:00+0900,13300,13300,13200,13300,12,227840
2019-09-20,2019-09-20T09:14:00+0900,13300,13300,13200,13300,0,227840
2019-09-20,2019-09-20T09:15:00+0900,13300,13300,13300,13300,150,227840
2019-09-20,2019-09-20T09:16:00+0900,13250,13300,13200,13300,47,227840
2019-09-20,2019-09-20T09:17:00+0900,13300,13300,13300,13300,10,227840
2019-09-20,2019-09-20T09:18:00+0900,13300,13300,13300,13300,0,227840
2019-09-20,2019-09-20T09:19:00+0900,13250,13250,13250,13250,18,227840
2019-09-20,2019-09-20T09:20:00+0900,13200,13300,13200,13300,1392,227840
2019-09-20,2019-09-20T09:21:00+0900,13300,13300,13300,13300,1,227840
2019-09-20,2019-09-20T09:22:00+0900,13300,13300,13300,13300,0,227840
2019-09-20,2019-09-20T09:23:00+0900,13300,13300,13300,13300,0,227840
2019-09-20,2019-09-20T09:24:00+0900,13300,13300,13300,13300,0,227840
2019-09-20,2019-09-20T09:25:00+0900,13300,13300,13300,13300,0,227840
2019-09-20,2019-09-20T09:26:00+0900,13250,13250,13200,13200,160,227840
2019-09-20,2019-09-20T09:27:00+0900,13200,13200,13200,13200,804,227840
2019-09-20,2019-09-20T09:28:00+0900,13200,13200,13200,13200,124,227840
2019-09-20,2019-09-20T09:29:00+0900,13250,13250,13250,13250,51,227840
2019-09-20,2019-09-20T09:30:00+0900,13200,13200,13200,13200,200,227840
2019-09-20,2019-09-20T09:31:00+0900,13200,13200,13200,13200,118,227840
2019-09-20,2019-09-20T09:32:00+0900,13150,13150,13150,13150,35,227840
2019-09-20,2019-09-20T09:33:00+0900,13150,13200,13150,13200,219,227840
2019-09-20,2019-09-20T09:34:00+0900,13150,13200,13150,13150,104,227840
2019-09-20,2019-09-20T09:35:00+0900,13200,13200,13150,13150,331,227840
2019-09-20,2019-09-20T09:36:00+0900,13150,13150,13150,13150,28,227840
2019-09-20,2019-09-20T09:37:00+0900,13150,13200,13150,13200,49,227840
2019-09-20,2019-09-20T09:38:00+0900,13150,13150,13100,13100,1037,227840
2019-09-20,2019-09-20T09:39:00+0900,13150,13150,13100,13100,0,227840
2019-09-20,2019-09-20T09:40:00+0900,13150,13150,13150,13150,158,227840
2019-09-20,2019-09-20T09:41:00+0900,13150,13150,13150,13150,1,227840
2019-09-20,2019-09-20T09:42:00+0900,13150,13150,13150,13150,0,227840
2019-09-20,2019-09-20T09:43:00+0900,13200,13200,13200,13200,25,227840
2019-09-20,2019-09-20T09:44:00+0900,13200,13200,13150,13150,103,227840
2019-09-20,2019-09-20T09:45:00+0900,13200,13200,13150,13150,0,227840
2019-09-20,2019-09-20T09:46:00+0900,13200,13200,13150,13150,0,227840
2019-09-20,2019-09-20T09:47:00+0900,13200,13300,13150,13300,331,227840
2019-09-20,2019-09-20T09:48:00+0900,13300,13450,13300,13450,201,227840
2019-09-20,2019-09-20T09:49:00+0900,13300,13450,13300,13450,0,227840
2019-09-20,2019-09-20T09:50:00+0900,13300,13450,13300,13450,0,227840
2019-09-20,2019-09-20T09:51:00+0900,13350,13350,13300,13350,5,227840
2019-09-20,2019-09-20T09:52:00+0900,13250,13300,13250,13300,12,227840
2019-09-20,2019-09-20T09:53:00+0900,13250,13300,13250,13300,0,227840
2019-09-20,2019-09-20T09:54:00+0900,13250,13300,13250,13300,0,227840
2019-09-20,2019-09-20T09:55:00+0900,13250,13300,13250,13300,0,227840
2019-09-20,2019-09-20T09:56:00+0900,13250,13300,13250,13300,0,227840
2019-09-20,2019-09-20T09:57:00+0900,13250,13300,13250,13300,0,227840
2019-09-20,2019-09-20T09:58:00+0900,13250,13300,13250,13300,0,227840
2019-09-20,2019-09-20T09:59:00+0900,13250,13300,13250,13300,0,227840
2019-09-20,2019-09-20T10:00:00+0900,13200,13200,13200,13200,101,227840
2019-09-20,2019-09-20T10:01:00+0900,13250,13250,13250,13250,1,227840
2019-09-20,2019-09-20T10:02:00+0900,13250,13250,13250,13250,0,227840
2019-09-20,2019-09-20T10:03:00+0900,13250,13250,13250,13250,0,227840
2019-09-20,2019-09-20T10:04:00+0900,13200,13200,13200,13200,3,227840
2019-09-20,2019-09-20T10:05:00+0900,13200,13200,13200,13200,13,227840
2019-09-20,2019-09-20T10:06:00+0900,13200,13200,13200,13200,10,227840
2019-09-20,2019-09-20T10:07:00+0900,13200,13200,13200,13200,0,227840
2019-09-20,2019-09-20T10:08:00+0900,13250,13250,13200,13250,1160,227840
2019-09-20,2019-09-20T10:09:00+0900,13250,13250,13250,13250,107,227840
2019-09-20,2019-09-20T10:10:00+0900,13250,13250,13250,13250,0,227840
2019-09-20,2019-09-20T10:11:00+0900,13250,13250,13200,13200,2032,227840
2019-09-20,2019-09-20T10:12:00+0900,13200,13200,13150,13150,633,227840
2019-09-20,2019-09-20T10:13:00+0900,13150,13150,13150,13150,317,227840
2019-09-20,2019-09-20T10:14:00+0900,13150,13150,13150,13150,105,227840
2019-09-20,2019-09-20T10:15:00+0900,13150,13150,13150,13150,0,227840
2019-09-20,2019-09-20T10:16:00+0900,13150,13150,13150,13150,115,227840
2019-09-20,2019-09-20T10:17:00+0900,13150,13150,13150,13150,0,227840
2019-09-20,2019-09-20T10:18:00+0900,13150,13150,13150,13150,0,227840
2019-09-20,2019-09-20T10:19:00+0900,13150,13150,13150,13150,0,227840
2019-09-20,2019-09-20T10:20:00+0900,13150,13200,13150,13200,343,227840
2019-09-20,2019-09-20T10:21:00+0900,13250,13250,13250,13250,50,227840
2019-09-20,2019-09-20T10:22:00+0900,13200,13250,13200,13250,202,227840
2019-09-20,2019-09-20T10:23:00+0900,13250,13250,13250,13250,2,227840
2019-09-20,2019-09-20T10:24:00+0900,13250,13250,13250,13250,275,227840
2019-09-20,2019-09-20T10:25:00+0900,13250,13250,13100,13200,4162,227840
2019-09-20,2019-09-20T10:26:00+0900,13250,13250,13250,13250,295,227840
2019-09-20,2019-09-20T10:27:00+0900,13250,13250,13250,13250,0,227840
2019-09-20,2019-09-20T10:28:00+0900,13150,13150,13150,13150,29,227840
2019-09-20,2019-09-20T10:29:00+0900,13150,13150,13100,13100,3030,227840
2019-09-20,2019-09-20T10:30:00+0900,13150,13150,13100,13100,0,227840
2019-09-20,2019-09-20T10:31:00+0900,13100,13100,13100,13100,18,227840
2019-09-20,2019-09-20T10:32:00+0900,13200,13250,13200,13250,235,227840
2019-09-20,2019-09-20T10:33:00+0900,13250,13250,13250,13250,1064,227840
2019-09-20,2019-09-20T10:34:00+0900,13250,13250,13150,13150,39,227840
2019-09-20,2019-09-20T10:35:00+0900,13300,13300,13300,13300,1,227840
2019-09-20,2019-09-20T10:36:00+0900,13300,13300,13300,13300,0,227840
2019-09-20,2019-09-20T10:37:00+0900,13300,13300,13300,13300,0,227840
2019-09-20,2019-09-20T10:38:00+0900,13200,13200,13150,13150,3000,227840
2019-09-20,2019-09-20T10:39:00+0900,13200,13200,13150,13150,0,227840
2019-09-20,2019-09-20T10:40:00+0900,13200,13200,13150,13150,0,227840
2019-09-20,2019-09-20T10:41:00+0900,13150,13150,13150,13150,268,227840
2019-09-20,2019-09-20T10:42:00+0900,13150,13150,13150,13150,1,227840
2019-09-20,2019-09-20T10:43:00+0900,13150,13150,13150,13150,115,227840
2019-09-20,2019-09-20T10:44:00+0900,13200,13200,13200,13200,1,227840
2019-09-20,2019-09-20T10:45:00+0900,13200,13200,13200,13200,0,227840
2019-09-20,2019-09-20T10:46:00+0900,13200,13250,13200,13200,190,227840
2019-09-20,2019-09-20T10:47:00+0900,13200,13250,13200,13200,0,227840
2019-09-20,2019-09-20T10:48:00+0900,13200,13200,13200,13200,98,227840
2019-09-20,2019-09-20T10:49:00+0900,13200,13200,13200,13200,1,227840
2019-09-20,2019-09-20T10:50:00+0900,13200,13200,13200,13200,0,227840
2019-09-20,2019-09-20T10:51:00+0900,13200,13200,13200,13200,0,227840
2019-09-20,2019-09-20T10:52:00+0900,13200,13200,13200,13200,0,227840
2019-09-20,2019-09-20T10:53:00+0900,13200,13200,13200,13200,0,227840
2019-09-20,2019-09-20T10:54:00+0900,13200,13200,13200,13200,250,227840
2019-09-20,2019-09-20T10:55:00+0900,13150,13150,13150,13150,66,227840
2019-09-20,2019-09-20T10:56:00+0900,13150,13150,13150,13150,0,227840
2019-09-20,2019-09-20T10:57:00+0900,13200,13250,13200,13200,361,227840
2019-09-20,2019-09-20T10:58:00+0900,13200,13200,13200,13200,84,227840
2019-09-20,2019-09-20T10:59:00+0900,13200,13200,13200,13200,41,227840
2019-09-20,2019-09-20T11:00:00+0900,13200,13200,13200,13200,0,227840
2019-09-20,2019-09-20T11:01:00+0900,13200,13200,13200,13200,270,227840
2019-09-20,2019-09-20T11:02:00+0900,13200,13200,13200,13200,0,227840
2019-09-20,2019-09-20T11:03:00+0900,13200,13200,13200,13200,300,227840
2019-09-20,2019-09-20T11:04:00+0900,13200,13200,13200,13200,100,227840
2019-09-20,2019-09-20T11:05:00+0900,13200,13200,13200,13200,10,227840
2019-09-20,2019-09-20T11:06:00+0900,13200,13200,13200,13200,51,227840
2019-09-20,2019-09-20T11:07:00+0900,13200,13200,13200,13200,598,227840
2019-09-20,2019-09-20T11:08:00+0900,13200,13450,13200,13450,3193,227840
2019-09-20,2019-09-20T11:09:00+0900,13400,13450,13400,13450,541,227840
2019-09-20,2019-09-20T11:10:00+0900,13400,13400,13350,13350,39,227840
2019-09-20,2019-09-20T11:11:00+0900,13450,13450,13300,13300,177,227840
2019-09-20,2019-09-20T11:12:00+0900,13300,13300,13300,13300,19,227840
2019-09-20,2019-09-20T11:13:00+0900,13250,13250,13250,13250,5,227840
2019-09-20,2019-09-20T11:14:00+0900,13250,13250,13250,13250,0,227840
2019-09-20,2019-09-20T11:15:00+0900,13300,13300,13300,13300,60,227840
2019-09-20,2019-09-20T11:16:00+0900,13300,13300,13300,13300,200,227840
2019-09-20,2019-09-20T11:17:00+0900,13250,13250,13250,13250,693,227840
2019-09-20,2019-09-20T11:18:00+0900,13250,13250,13250,13250,0,227840
2019-09-20,2019-09-20T11:19:00+0900,13250,13250,13250,13250,0,227840
2019-09-20,2019-09-20T11:20:00+0900,13250,13250,13250,13250,10,227840
2019-09-20,2019-09-20T11:21:00+0900,13250,13250,13250,13250,145,227840
2019-09-20,2019-09-20T11:22:00+0900,13250,13250,13250,13250,300,227840
2019-09-20,2019-09-20T11:23:00+0900,13250,13250,13250,13250,0,227840
2019-09-20,2019-09-20T11:24:00+0900,13250,13250,13250,13250,122,227840
2019-09-20,2019-09-20T11:25:00+0900,13250,13250,13250,13250,0,227840
2019-09-20,2019-09-20T11:26:00+0900,13250,13250,13250,13250,0,227840
2019-09-20,2019-09-20T11:27:00+0900,13250,13250,13250,13250,20,227840
2019-09-20,2019-09-20T11:28:00+0900,13250,13250,13250,13250,0,227840
2019-09-20,2019-09-20T11:29:00+0900,13250,13250,13250,13250,10,227840
2019-09-20,2019-09-20T11:30:00+0900,13250,13250,13250,13250,269,227840
2019-09-20,2019-09-20T11:31:00+0900,13300,13300,13300,13300,1,227840
2019-09-20,2019-09-20T11:32:00+0900,13300,13300,13300,13300,0,227840
2019-09-20,2019-09-20T11:33:00+0900,13250,13250,13250,13250,171,227840
2019-09-20,2019-09-20T11:34:00+0900,13300,13300,13300,13300,1,227840
2019-09-20,2019-09-20T11:35:00+0900,13300,13300,13300,13300,0,227840
2019-09-20,2019-09-20T11:36:00+0900,13300,13300,13300,13300,6,227840
2019-09-20,2019-09-20T11:37:00+0900,13300,13300,13300,13300,0,227840
2019-09-20,2019-09-20T11:38:00+0900,13300,13300,13300,13300,0,227840
2019-09-20,2019-09-20T11:39:00+0900,13300,13300,13300,13300,0,227840
2019-09-20,2019-09-20T11:40:00+0900,13300,13350,13300,13350,1283,227840
2019-09-20,2019-09-20T11:41:00+0900,13350,13350,13350,13350,78,227840
2019-09-20,2019-09-20T11:42:00+0900,13350,13350,13350,13350,0,227840
2019-09-20,2019-09-20T11:43:00+0900,13400,13400,13400,13400,1,227840
2019-09-20,2019-09-20T11:44:00+0900,13400,13400,13400,13400,104,227840
2019-09-20,2019-09-20T11:45:00+0900,13400,13400,13400,13400,14,227840
2019-09-20,2019-09-20T11:46:00+0900,13450,13450,13450,13450,85,227840
2019-09-20,2019-09-20T11:47:00+0900,13450,13450,13450,13450,0,227840
2019-09-20,2019-09-20T11:48:00+0900,13450,13450,13450,13450,0,227840
2019-09-20,2019-09-20T11:49:00+0900,13450,13450,13450,13450,0,227840
2019-09-20,2019-09-20T11:50:00+0900,13400,13400,13400,13400,267,227840
2019-09-20,2019-09-20T11:51:00+0900,13400,13400,13400,13400,50,227840
2019-09-20,2019-09-20T11:52:00+0900,13400,13400,13400,13400,0,227840
2019-09-20,2019-09-20T11:53:00+0900,13400,13400,13400,13400,0,227840
2019-09-20,2019-09-20T11:54:00+0900,13350,13350,13350,13350,84,227840
2019-09-20,2019-09-20T11:55:00+0900,13350,13350,13350,13350,0,227840
2019-09-20,2019-09-20T11:56:00+0900,13350,13350,13350,13350,0,227840
2019-09-20,2019-09-20T11:57:00+0900,13400,13400,13400,13400,1,227840
2019-09-20,2019-09-20T11:58:00+0900,13400,13400,13400,13400,100,227840
2019-09-20,2019-09-20T11:59:00+0900,13400,13400,13400,13400,0,227840
2019-09-20,2019-09-20T12:00:00+0900,13400,13400,13400,13400,0,227840
2019-09-20,2019-09-20T12:01:00+0900,13400,13400,13400,13400,0,227840
2019-09-20,2019-09-20T12:02:00+0900,13400,13400,13400,13400,0,227840
2019-09-20,2019-09-20T12:03:00+0900,13400,13400,13400,13400,0,227840
2019-09-20,2019-09-20T12:04:00+0900,13400,13400,13400,13400,0,227840
2019-09-20,2019-09-20T12:05:00+0900,13400,13400,13400,13400,0,227840
