date,datetime,open,high,low,close,volume,symbol
2019-09-20,2019-09-20T09:01:00+0900,10200,10250,10200,10250,1659,054620
2019-09-20,2019-09-20T09:02:00+0900,10250,10250,10250,10250,91,054620
2019-09-20,2019-09-20T09:03:00+0900,10250,10300,10250,10250,4737,054620
2019-09-20,2019-09-20T09:04:00+0900,10250,10250,10200,10250,453,054620
2019-09-20,2019-09-20T09:05:00+0900,10250,10250,10250,10250,1520,054620
2019-09-20,2019-09-20T09:06:00+0900,10200,10200,10200,10200,1376,054620
2019-09-20,2019-09-20T09:07:00+0900,10150,10250,10150,10250,179,054620
2019-09-20,2019-09-20T09:08:00+0900,10250,10250,10150,10150,2165,054620
2019-09-20,2019-09-20T09:09:00+0900,10150,10250,10150,10250,1867,054620
2019-09-20,2019-09-20T09:10:00+0900,10250,10250,10250,10250,91,054620
2019-09-20,2019-09-20T09:11:00+0900,10250,10250,10250,10250,1427,054620
2019-09-20,2019-09-20T09:12:00+0900,10250,10250,10200,10250,287,054620
2019-09-20,2019-09-20T09:13:00+0900,10250,10300,10250,10300,4800,054620
2019-09-20,2019-09-20T09:14:00+0900,10300,10350,10300,10350,461,054620
2019-09-20,2019-09-20T09:15:00+0900,10300,10400,10300,10400,4840,054620
2019-09-20,2019-09-20T09:16:00+0900,10400,10400,10350,10400,1132,054620
2019-09-20,2019-09-20T09:17:00+0900,10400,10400,10350,10400,4093,054620
2019-09-20,2019-09-20T09:18:00+0900,10350,10400,10350,10400,4915,054620
2019-09-20,2019-09-20T09:19:00+0900,10400,10400,10350,10400,2832,054620
2019-09-20,2019-09-20T09:20:00+0900,10400,10400,10400,10400,659,054620
2019-09-20,2019-09-20T09:21:00+0900,10400,10400,10350,10400,1574,054620
2019-09-20,2019-09-20T09:22:00+0900,10350,10400,10350,10350,2468,054620
2019-09-20,2019-09-20T09:23:00+0900,10400,10400,10300,10350,6573,054620
2019-09-20,2019-09-20T09:24:00+0900,10350,10350,10300,10350,564,054620
2019-09-20,2019-09-20T09:25:00+0900,10350,10350,10350,10350,160,054620
2019-09-20,2019-09-20T09:26:00+0900,10350,10350,10300,10300,1594,054620
2019-09-20,2019-09-20T09:27:00+0900,10300,10300,10300,10300,26,054620
2019-09-20,2019-09-20T09:28:00+0900,10300,10300,10300,10300,215,054620
2019-09-20,2019-09-20T09:29:00+0900,10300,10300,10300,10300,883,054620
2019-09-20,2019-09-20T09:30:00+0900,10300,10300,10300,10300,150,054620
2019-09-20,2019-09-20T09:31:00+0900,10300,10300,10300,10300,1768,054620
2019-09-20,2019-09-20T09:32:00+0900,10300,10300,10250,10250,229,054620
2019-09-20,2019-09-20T09:33:00+0900,10250,10250,10250,10250,2025,054620
2019-09-20,2019-09-20T09:34:00+0900,10250,10300,10200,10300,3291,054620
2019-09-20,2019-09-20T09:35:00+0900,10250,10250,10200,10200,145,054620
2019-09-20,2019-09-20T09:36:00+0900,10250,10300,10250,10300,1650,054620
2019-09-20,2019-09-20T09:37:00+0900,10300,10300,10300,10300,140,054620
2019-09-20,2019-09-20T09:38:00+0900,10300,10300,10300,10300,2018,054620
2019-09-20,2019-09-20T09:39:00+0900,10300,10300,10300,10300,25,054620
2019-09-20,2019-09-20T09:40:00+0900,10300,10350,10300,10350,217,054620
2019-09-20,2019-09-20T09:41:00+0900,10350,10400,10350,10350,8475,054620
2019-09-20,2019-09-20T09:42:00+0900,10350,10450,10350,10450,16181,054620
2019-09-20,2019-09-20T09:43:00+0900,10450,10600,10450,10550,21756,054620
2019-09-20,2019-09-20T09:44:00+0900,10550,10750,10500,10600,20950,054620
2019-09-20,2019-09-20T09:45:00+0900,10600,10600,10400,10500,13336,054620
2019-09-20,2019-09-20T09:46:00+0900,10500,10500,10450,10500,4000,054620
2019-09-20,2019-09-20T09:47:00+0900,10500,10500,10450,10500,3900,054620
2019-09-20,2019-09-20T09:48:00+0900,10500,10500,10450,10500,7674,054620
2019-09-20,2019-09-20T09:49:00+0900,10500,10550,10500,10500,3112,054620
2019-09-20,2019-09-20T09:50:00+0900,10450,10500,10450,10500,1304,054620
2019-09-20,2019-09-20T09:51:00+0900,10500,10500,10500,10500,461,054620
2019-09-20,2019-09-20T09:52:00+0900,10500,10550,10500,10500,4894,054620
2019-09-20,2019-09-20T09:53:00+0900,10500,10500,10400,10400,5211,054620
2019-09-20,2019-09-20T09:54:00+0900,10400,10450,10400,10450,1481,054620
2019-09-20,2019-09-20T09:55:00+0900,10450,10450,10400,10400,167,054620
2019-09-20,2019-09-20T09:56:00+0900,10400,10450,10400,10450,426,054620
2019-09-20,2019-09-20T09:57:00+0900,10400,10500,10400,10500,1098,054620
2019-09-20,2019-09-20T09:58:00+0900,10500,10500,10450,10500,2141,054620
