date,datetime,open,high,low,close,volume,symbol
2019-09-20,2019-09-20T09:01:00+0900,62100,62100,62100,62100,50,000070
2019-09-20,2019-09-20T09:02:00+0900,62100,62100,62100,62100,14,000070
2019-09-20,2019-09-20T09:03:00+0900,62100,62100,62100,62100,0,000070
2019-09-20,2019-09-20T09:04:00+0900,62100,62100,62100,62100,0,000070
2019-09-20,2019-09-20T09:05:00+0900,62100,62100,62100,62100,0,000070
2019-09-20,2019-09-20T09:06:00+0900,62100,62100,62100,62100,0,000070
2019-09-20,2019-09-20T09:07:00+0900,62100,62100,62100,62100,0,000070
2019-09-20,2019-09-20T09:08:00+0900,62100,62500,62100,62500,71,000070
2019-09-20,2019-09-20T09:09:00+0900,62500,62700,62500,62500,21,000070
2019-09-20,2019-09-20T09:10:00+0900,62500,62700,62500,62500,0,000070
2019-09-20,2019-09-20T09:11:00+0900,62500,62500,62400,62400,14,000070
2019-09-20,2019-09-20T09:12:00+0900,62500,62500,62400,62400,0,000070
2019-09-20,2019-09-20T09:13:00+0900,62500,62500,62400,62400,0,000070
2019-09-20,2019-09-20T09:14:00+0900,62300,62300,62200,62200,52,000070
2019-09-20,2019-09-20T09:15:00+0900,62100,62100,62100,62100,1,000070
2019-09-20,2019-09-20T09:16:00+0900,62100,62100,62100,62100,0,000070
2019-09-20,2019-09-20T09:17:00+0900,62200,62200,62100,62100,37,000070
2019-09-20,2019-09-20T09:18:00+0900,62200,62200,62100,62100,0,000070
2019-09-20,2019-09-20T09:19:00+0900,62100,62100,62100,62100,20,000070
2019-09-20,2019-09-20T09:20:00+0900,62200,62200,62200,62200,12,000070
2019-09-20,2019-09-20T09:21:00+0900,62100,62300,62100,62300,12,000070
2019-09-20,2019-09-20T09:22:00+0900,62400,62400,62100,62100,3,000070
2019-09-20,2019-09-20T09:23:00+0900,62200,62200,62200,62200,2,000070
2019-09-20,2019-09-20T09:24:00+0900,62400,62600,62400,62600,7,000070
2019-09-20,2019-09-20T09:25:00+0900,62700,62700,62700,62700,3,000070
2019-09-20,2019-09-20T09:26:00+0900,62400,62400,62400,62400,1,000070
2019-09-20,2019-09-20T09:27:00+0900,62400,62400,62400,62400,1,000070
2019-09-20,2019-09-20T09:28:00+0900,62500,62500,62500,62500,114,000070
2019-09-20,2019-09-20T09:29:00+0900,62400,62400,62400,62400,1,000070
2019-09-20,2019-09-20T09:30:00+0900,62400,62500,62400,62500,12,000070
2019-09-20,2019-09-20T09:31:00+0900,62400,62500,62400,62500,0,000070
2019-09-20,2019-09-20T09:32:00+0900,62400,62500,62400,62500,0,000070
2019-09-20,2019-09-20T09:33:00+0900,62400,62400,62400,62400,2,000070
2019-09-20,2019-09-20T09:34:00+0900,62500,62500,62500,62500,4,000070
2019-09-20,2019-09-20T09:35:00+0900,62500,62500,62400,62400,47,000070
2019-09-20,2019-09-20T09:36:00+0900,62500,62500,62400,62400,0,000070
2019-09-20,2019-09-20T09:37:00+0900,62500,62500,62400,62400,0,000070
2019-09-20,2019-09-20T09:38:00+0900,62400,62400,62400,62400,31,000070
2019-09-20,2019-09-20T09:39:00+0900,62400,62400,62300,62300,12,000070
2019-09-20,2019-09-20T09:40:00+0900,62400,62400,62400,62400,14,000070
2019-09-20,2019-09-20T09:41:00+0900,62400,62400,62400,62400,57,000070
2019-09-20,2019-09-20T09:42:00+0900,62400,62400,62400,62400,101,000070
2019-09-20,2019-09-20T09:43:00+0900,62400,62400,62400,62400,3,000070
2019-09-20,2019-09-20T09:44:00+0900,62400,62400,62400,62400,0,000070
2019-09-20,2019-09-20T09:45:00+0900,62400,62400,62400,62400,0,000070
2019-09-20,2019-09-20T09:46:00+0900,62300,62400,62300,62400,2,000070
2019-09-20,2019-09-20T09:47:00+0900,62300,62400,62300,62400,0,000070
2019-09-20,2019-09-20T09:48:00+0900,62300,62300,62300,62300,22,000070
2019-09-20,2019-09-20T09:49:00+0900,62300,62300,62100,62100,134,000070
2019-09-20,2019-09-20T09:50:00+0900,62100,62200,62100,62200,2,000070
2019-09-20,2019-09-20T09:51:00+0900,62100,62100,62100,62100,1,000070
2019-09-20,2019-09-20T09:52:00+0900,62100,62100,62100,62100,1,000070
2019-09-20,2019-09-20T09:53:00+0900,62100,62100,62100,62100,10,000070
2019-09-20,2019-09-20T09:54:00+0900,62100,62100,62100,62100,65,000070
