date,datetime,open,high,low,close,volume,symbol
2019-09-20,2019-09-20T09:01:00+0900,22000,22300,21900,21950,18173,001790
2019-09-20,2019-09-20T09:02:00+0900,22050,22050,21900,22000,2820,001790
2019-09-20,2019-09-20T09:03:00+0900,21950,21950,21900,21900,4443,001790
2019-09-20,2019-09-20T09:04:00+0900,21900,21900,21700,21700,9877,001790
2019-09-20,2019-09-20T09:05:00+0900,21700,21700,21500,21500,4365,001790
2019-09-20,2019-09-20T09:06:00+0900,21500,21700,21500,21550,1744,001790
2019-09-20,2019-09-20T09:07:00+0900,21600,21750,21400,21450,6723,001790
2019-09-20,2019-09-20T09:08:00+0900,21450,21600,21400,21600,3512,001790
2019-09-20,2019-09-20T09:09:00+0900,21550,21600,21500,21500,1141,001790
2019-09-20,2019-09-20T09:10:00+0900,21500,21500,21150,21150,5740,001790
2019-09-20,2019-09-20T09:11:00+0900,21150,21400,21150,21300,1539,001790
2019-09-20,2019-09-20T09:12:00+0900,21350,21400,21350,21350,567,001790
2019-09-20,2019-09-20T09:13:00+0900,21350,21500,21350,21500,899,001790
2019-09-20,2019-09-20T09:14:00+0900,21500,21500,21400,21400,1180,001790
2019-09-20,2019-09-20T09:15:00+0900,21400,21850,21350,21600,7014,001790
2019-09-20,2019-09-20T09:16:00+0900,21800,22400,21550,21900,2829,001790
2019-09-20,2019-09-20T09:17:00+0900,21950,22150,21850,21850,1047,001790
2019-09-20,2019-09-20T09:18:00+0900,21850,21900,21500,21500,985,001790
2019-09-20,2019-09-20T09:19:00+0900,21450,21700,21400,21700,1336,001790
2019-09-20,2019-09-20T09:20:00+0900,21700,21800,21500,21500,617,001790
2019-09-20,2019-09-20T09:21:00+0900,21750,21800,21700,21800,562,001790
2019-09-20,2019-09-20T09:22:00+0900,21800,21800,21500,21500,422,001790
2019-09-20,2019-09-20T09:23:00+0900,21500,21750,21400,21750,1698,001790
2019-09-20,2019-09-20T09:24:00+0900,21600,21600,21100,21450,18295,001790
2019-09-20,2019-09-20T09:25:00+0900,21300,21300,20900,21200,32246,001790
2019-09-20,2019-09-20T09:26:00+0900,21200,21250,20900,20900,11551,001790
2019-09-20,2019-09-20T09:27:00+0900,20850,21000,20800,20950,11102,001790
2019-09-20,2019-09-20T09:28:00+0900,20800,20950,20750,20800,3094,001790
2019-09-20,2019-09-20T09:29:00+0900,20800,20900,20800,20800,1320,001790
2019-09-20,2019-09-20T09:30:00+0900,20850,20900,20850,20900,582,001790
2019-09-20,2019-09-20T09:31:00+0900,20850,20900,20750,20750,2717,001790
2019-09-20,2019-09-20T09:32:00+0900,20750,20750,20350,20600,17400,001790
2019-09-20,2019-09-20T09:33:00+0900,20600,20600,20550,20600,3405,001790
2019-09-20,2019-09-20T09:34:00+0900,20600,20700,20600,20650,972,001790
2019-09-20,2019-09-20T09:35:00+0900,20600,20700,20600,20600,539,001790
2019-09-20,2019-09-20T09:36:00+0900,20600,20600,20450,20600,3131,001790
2019-09-20,2019-09-20T09:37:00+0900,20600,20700,20500,20650,1584,001790
2019-09-20,2019-09-20T09:38:00+0900,20550,20650,20550,20600,201,001790
2019-09-20,2019-09-20T09:39:00+0900,20600,20650,20550,20600,331,001790
2019-09-20,2019-09-20T09:40:00+0900,20550,20650,20500,20600,713,001790
2019-09-20,2019-09-20T09:41:00+0900,20650,20700,20550,20700,894,001790
2019-09-20,2019-09-20T09:42:00+0900,20700,20750,20700,20750,1470,001790
2019-09-20,2019-09-20T09:43:00+0900,20750,20900,20750,20850,5551,001790
2019-09-20,2019-09-20T09:44:00+0900,20850,20850,20700,20700,2480,001790
2019-09-20,2019-09-20T09:45:00+0900,20700,20800,20700,20800,711,001790
2019-09-20,2019-09-20T09:46:00+0900,20700,20800,20700,20750,390,001790
2019-09-20,2019-09-20T09:47:00+0900,20800,20850,20800,20850,639,001790
