date,datetime,open,high,low,close,volume,symbol
2019-09-20,2019-09-20T09:01:00+0900,7230,7250,7220,7220,4663,063570
2019-09-20,2019-09-20T09:02:00+0900,7230,7230,7220,7220,142,063570
2019-09-20,2019-09-20T09:03:00+0900,7220,7230,7220,7230,120,063570
2019-09-20,2019-09-20T09:04:00+0900,7230,7260,7230,7260,2780,063570
2019-09-20,2019-09-20T09:05:00+0900,7260,7270,7260,7260,1316,063570
2019-09-20,2019-09-20T09:06:00+0900,7260,7260,7250,7250,710,063570
2019-09-20,2019-09-20T09:07:00+0900,7250,7250,7240,7240,329,063570
2019-09-20,2019-09-20T09:08:00+0900,7230,7230,7220,7230,289,063570
2019-09-20,2019-09-20T09:09:00+0900,7230,7230,7220,7230,692,063570
2019-09-20,2019-09-20T09:10:00+0900,7230,7240,7230,7230,522,063570
2019-09-20,2019-09-20T09:11:00+0900,7220,7230,7220,7230,105,063570
2019-09-20,2019-09-20T09:12:00+0900,7230,7230,7220,7220,205,063570
2019-09-20,2019-09-20T09:13:00+0900,7220,7220,7210,7210,1154,063570
2019-09-20,2019-09-20T09:14:00+0900,7210,7210,7210,7210,42,063570
2019-09-20,2019-09-20T09:15:00+0900,7210,7230,7210,7220,556,063570
2019-09-20,2019-09-20T09:16:00+0900,7220,7220,7220,7220,431,063570
2019-09-20,2019-09-20T09:17:00+0900,7220,7220,7210,7210,2723,063570
2019-09-20,2019-09-20T09:18:00+0900,7210,7210,7210,7210,141,063570
2019-09-20,2019-09-20T09:19:00+0900,7220,7220,7200,7210,1106,063570
2019-09-20,2019-09-20T09:20:00+0900,7200,7200,7200,7200,5152,063570
2019-09-20,2019-09-20T09:21:00+0900,7190,7190,7190,7190,34,063570
2019-09-20,2019-09-20T09:22:00+0900,7200,7200,7170,7170,1564,063570
2019-09-20,2019-09-20T09:23:00+0900,7170,7180,7170,7180,3552,063570
2019-09-20,2019-09-20T09:24:00+0900,7180,7180,7180,7180,141,063570
2019-09-20,2019-09-20T09:25:00+0900,7180,7180,7180,7180,25,063570
2019-09-20,2019-09-20T09:26:00+0900,7180,7180,7170,7170,449,063570
2019-09-20,2019-09-20T09:27:00+0900,7170,7170,7170,7170,136,063570
2019-09-20,2019-09-20T09:28:00+0900,7170,7180,7170,7170,128,063570
2019-09-20,2019-09-20T09:29:00+0900,7170,7180,7170,7180,260,063570
2019-09-20,2019-09-20T09:30:00+0900,7170,7170,7160,7160,1327,063570
2019-09-20,2019-09-20T09:31:00+0900,7180,7190,7180,7180,1030,063570
2019-09-20,2019-09-20T09:32:00+0900,7170,7180,7170,7180,95,063570
2019-09-20,2019-09-20T09:33:00+0900,7180,7180,7170,7170,451,063570
2019-09-20,2019-09-20T09:34:00+0900,7180,7180,7170,7170,0,063570
2019-09-20,2019-09-20T09:35:00+0900,7170,7170,7160,7160,2076,063570
2019-09-20,2019-09-20T09:36:00+0900,7160,7160,7150,7150,137,063570
2019-09-20,2019-09-20T09:37:00+0900,7160,7160,7160,7160,927,063570
2019-09-20,2019-09-20T09:38:00+0900,7160,7160,7150,7150,422,063570
2019-09-20,2019-09-20T09:39:00+0900,7150,7160,7150,7150,1472,063570
2019-09-20,2019-09-20T09:40:00+0900,7170,7170,7170,7170,148,063570
2019-09-20,2019-09-20T09:41:00+0900,7170,7170,7160,7160,225,063570
2019-09-20,2019-09-20T09:42:00+0900,7160,7170,7160,7170,65,063570
2019-09-20,2019-09-20T09:43:00+0900,7180,7180,7170,7170,125,063570
2019-09-20,2019-09-20T09:44:00+0900,7170,7170,7160,7160,191,063570
2019-09-20,2019-09-20T09:45:00+0900,7160,7160,7160,7160,15,063570
2019-09-20,2019-09-20T09:46:00+0900,7160,7160,7160,7160,235,063570
2019-09-20,2019-09-20T09:47:00+0900,7160,7160,7160,7160,16,063570
2019-09-20,2019-09-20T09:48:00+0900,7170,7180,7160,7160,289,063570
2019-09-20,2019-09-20T09:49:00+0900,7160,7160,7150,7150,506,063570
2019-09-20,2019-09-20T09:50:00+0900,7170,7170,7170,7170,78,063570
2019-09-20,2019-09-20T09:51:00+0900,7170,7170,7170,7170,77,063570
2019-09-20,2019-09-20T09:52:00+0900,7170,7170,7160,7160,51,063570
2019-09-20,2019-09-20T09:53:00+0900,7160,7160,7160,7160,302,063570
2019-09-20,2019-09-20T09:54:00+0900,7160,7170,7160,7160,333,063570
2019-09-20,2019-09-20T09:55:00+0900,7160,7160,7150,7150,1597,063570
2019-09-20,2019-09-20T09:56:00+0900,7150,7150,7150,7150,747,063570
2019-09-20,2019-09-20T09:57:00+0900,7150,7150,7140,7140,1314,063570
2019-09-20,2019-09-20T09:58:00+0900,7140,7140,7140,7140,259,063570
2019-09-20,2019-09-20T09:59:00+0900,7140,7150,7140,7150,287,063570
2019-09-20,2019-09-20T10:00:00+0900,7150,7150,7140,7140,219,063570
2019-09-20,2019-09-20T10:01:00+0900,7140,7140,7140,7140,295,063570
2019-09-20,2019-09-20T10:02:00+0900,7140,7150,7140,7140,3232,063570
2019-09-20,2019-09-20T10:03:00+0900,7140,7140,7130,7130,277,063570
2019-09-20,2019-09-20T10:04:00+0900,7130,7160,7130,7160,2398,063570
2019-09-20,2019-09-20T10:05:00+0900,7160,7160,7130,7130,452,063570
2019-09-20,2019-09-20T10:06:00+0900,7140,7140,7120,7120,2404,063570
2019-09-20,2019-09-20T10:07:00+0900,7130,7130,7120,7120,751,063570
2019-09-20,2019-09-20T10:08:00+0900,7120,7120,7120,7120,232,063570
2019-09-20,2019-09-20T10:09:00+0900,7120,7120,7120,7120,1497,063570
2019-09-20,2019-09-20T10:10:00+0900,7120,7120,7120,7120,1526,063570
2019-09-20,2019-09-20T10:11:00+0900,7120,7120,7120,7120,41,063570
2019-09-20,2019-09-20T10:12:00+0900,7120,7120,7120,7120,12,063570
2019-09-20,2019-09-20T10:13:00+0900,7120,7130,7120,7130,513,063570
2019-09-20,2019-09-20T10:14:00+0900,7130,7130,7130,7130,15,063570
2019-09-20,2019-09-20T10:15:00+0900,7120,7120,7120,7120,115,063570
2019-09-20,2019-09-20T10:16:00+0900,7120,7160,7120,7130,2017,063570
2019-09-20,2019-09-20T10:17:00+0900,7130,7140,7130,7140,92,063570
2019-09-20,2019-09-20T10:18:00+0900,7150,7150,7140,7140,74,063570
2019-09-20,2019-09-20T10:19:00+0900,7140,7140,7140,7140,295,063570
2019-09-20,2019-09-20T10:20:00+0900,7140,7140,7130,7130,1225,063570
2019-09-20,2019-09-20T10:21:00+0900,7120,7130,7110,7110,4711,063570
2019-09-20,2019-09-20T10:22:00+0900,7100,7110,7100,7110,704,063570
