date,datetime,open,high,low,close,volume,symbol
2019-09-20,2019-09-20T09:01:00+0900,11600,11600,11600,11600,747,001540
2019-09-20,2019-09-20T09:02:00+0900,11600,11600,11550,11550,116,001540
2019-09-20,2019-09-20T09:03:00+0900,11550,11550,11550,11550,30,001540
2019-09-20,2019-09-20T09:04:00+0900,11550,11550,11450,11450,588,001540
2019-09-20,2019-09-20T09:05:00+0900,11450,11450,11450,11450,395,001540
2019-09-20,2019-09-20T09:06:00+0900,11450,11650,11450,11650,1755,001540
2019-09-20,2019-09-20T09:07:00+0900,11650,11650,11600,11600,1598,001540
2019-09-20,2019-09-20T09:08:00+0900,11600,11600,11600,11600,723,001540
2019-09-20,2019-09-20T09:09:00+0900,11600,11650,11600,11650,94,001540
2019-09-20,2019-09-20T09:10:00+0900,11650,11650,11600,11600,293,001540
2019-09-20,2019-09-20T09:11:00+0900,11600,11600,11600,11600,11,001540
2019-09-20,2019-09-20T09:12:00+0900,11600,11600,11600,11600,487,001540
2019-09-20,2019-09-20T09:13:00+0900,11600,11600,11550,11550,1131,001540
2019-09-20,2019-09-20T09:14:00+0900,11600,11600,11600,11600,344,001540
2019-09-20,2019-09-20T09:15:00+0900,11600,11600,11550,11550,120,001540
2019-09-20,2019-09-20T09:16:00+0900,11550,11550,11550,11550,88,001540
2019-09-20,2019-09-20T09:17:00+0900,11550,11550,11550,11550,0,001540
2019-09-20,2019-09-20T09:18:00+0900,11550,11550,11550,11550,473,001540
2019-09-20,2019-09-20T09:19:00+0900,11550,11550,11450,11450,4409,001540
2019-09-20,2019-09-20T09:20:00+0900,11450,11450,11450,11450,743,001540
2019-09-20,2019-09-20T09:21:00+0900,11450,11550,11450,11550,57,001540
2019-09-20,2019-09-20T09:22:00+0900,11450,11550,11450,11550,0,001540
2019-09-20,2019-09-20T09:23:00+0900,11550,11550,11550,11550,1,001540
2019-09-20,2019-09-20T09:24:00+0900,11500,11500,11500,11500,178,001540
2019-09-20,2019-09-20T09:25:00+0900,11500,11500,11500,11500,0,001540
2019-09-20,2019-09-20T09:26:00+0900,11500,11500,11500,11500,160,001540
2019-09-20,2019-09-20T09:27:00+0900,11500,11500,11500,11500,500,001540
2019-09-20,2019-09-20T09:28:00+0900,11500,11550,11500,11550,5,001540
2019-09-20,2019-09-20T09:29:00+0900,11550,11550,11550,11550,292,001540
2019-09-20,2019-09-20T09:30:00+0900,11550,11550,11550,11550,22,001540
2019-09-20,2019-09-20T09:31:00+0900,11550,11550,11550,11550,74,001540
2019-09-20,2019-09-20T09:32:00+0900,11550,11550,11550,11550,0,001540
2019-09-20,2019-09-20T09:33:00+0900,11600,11600,11600,11600,27,001540
2019-09-20,2019-09-20T09:34:00+0900,11600,11600,11600,11600,500,001540
2019-09-20,2019-09-20T09:35:00+0900,11600,11600,11600,11600,1129,001540
2019-09-20,2019-09-20T09:36:00+0900,11600,11600,11600,11600,397,001540
2019-09-20,2019-09-20T09:37:00+0900,11600,11600,11600,11600,156,001540
2019-09-20,2019-09-20T09:38:00+0900,11600,11650,11600,11650,1019,001540
2019-09-20,2019-09-20T09:39:00+0900,11650,11650,11600,11600,1231,001540
2019-09-20,2019-09-20T09:40:00+0900,11650,11650,11600,11600,946,001540
2019-09-20,2019-09-20T09:41:00+0900,11600,11600,11600,11600,1053,001540
2019-09-20,2019-09-20T09:42:00+0900,11600,11600,11600,11600,0,001540
2019-09-20,2019-09-20T09:43:00+0900,11600,11600,11600,11600,4,001540
2019-09-20,2019-09-20T09:44:00+0900,11550,11550,11550,11550,86,001540
2019-09-20,2019-09-20T09:45:00+0900,11550,11600,11500,11600,222,001540
2019-09-20,2019-09-20T09:46:00+0900,11500,11500,11500,11500,200,001540
2019-09-20,2019-09-20T09:47:00+0900,11500,11500,11500,11500,100,001540
2019-09-20,2019-09-20T09:48:00+0900,11550,11550,11550,11550,389,001540
2019-09-20,2019-09-20T09:49:00+0900,11550,11600,11550,11600,105,001540
2019-09-20,2019-09-20T09:50:00+0900,11550,11600,11550,11600,0,001540
2019-09-20,2019-09-20T09:51:00+0900,11550,11600,11550,11600,0,001540
2019-09-20,2019-09-20T09:52:00+0900,11550,11550,11550,11550,50,001540
2019-09-20,2019-09-20T09:53:00+0900,11550,11550,11550,11550,0,001540
2019-09-20,2019-09-20T09:54:00+0900,11550,11550,11550,11550,0,001540
2019-09-20,2019-09-20T09:55:00+0900,11550,11550,11550,11550,2,001540
2019-09-20,2019-09-20T09:56:00+0900,11550,11550,11550,11550,0,001540
2019-09-20,2019-09-20T09:57:00+0900,11550,11550,11550,11550,86,001540
2019-09-20,2019-09-20T09:58:00+0900,11550,11550,11550,11550,0,001540
2019-09-20,2019-09-20T09:59:00+0900,11500,11550,11500,11550,23,001540
2019-09-20,2019-09-20T10:00:00+0900,11500,11550,11500,11550,0,001540
2019-09-20,2019-09-20T10:01:00+0900,11500,11550,11500,11550,0,001540
2019-09-20,2019-09-20T10:02:00+0900,11550,11550,11550,11550,1001,001540
2019-09-20,2019-09-20T10:03:00+0900,11550,11650,11550,11650,3058,001540
2019-09-20,2019-09-20T10:04:00+0900,11600,11600,11600,11600,552,001540
2019-09-20,2019-09-20T10:05:00+0900,11600,11650,11600,11650,1151,001540
2019-09-20,2019-09-20T10:06:00+0900,11600,11650,11600,11650,0,001540
2019-09-20,2019-09-20T10:07:00+0900,11600,11600,11600,11600,1,001540
2019-09-20,2019-09-20T10:08:00+0900,11600,11600,11600,11600,551,001540
2019-09-20,2019-09-20T10:09:00+0900,11650,11700,11650,11700,2000,001540
2019-09-20,2019-09-20T10:10:00+0900,11600,11700,11600,11700,502,001540
2019-09-20,2019-09-20T10:11:00+0900,11700,11700,11650,11650,169,001540
2019-09-20,2019-09-20T10:12:00+0900,11700,11700,11650,11650,150,001540
2019-09-20,2019-09-20T10:13:00+0900,11650,11750,11650,11750,8601,001540
2019-09-20,2019-09-20T10:14:00+0900,11800,11850,11750,11750,11088,001540
2019-09-20,2019-09-20T10:15:00+0900,11800,11800,11700,11750,1891,001540
2019-09-20,2019-09-20T10:16:00+0900,11750,11800,11750,11800,439,001540
2019-09-20,2019-09-20T10:17:00+0900,11800,11800,11750,11750,1362,001540
2019-09-20,2019-09-20T10:18:00+0900,11750,11800,11750,11750,731,001540
2019-09-20,2019-09-20T10:19:00+0900,11800,11800,11750,11750,172,001540
2019-09-20,2019-09-20T10:20:00+0900,11750,11800,11750,11750,251,001540
2019-09-20,2019-09-20T10:21:00+0900,11750,11750,11650,11650,582,001540
2019-09-20,2019-09-20T10:22:00+0900,11650,11700,11650,11650,989,001540
2019-09-20,2019-09-20T10:23:00+0900,11700,11700,11700,11700,968,001540
2019-09-20,2019-09-20T10:24:00+0900,11700,11700,11700,11700,50,001540
2019-09-20,2019-09-20T10:25:00+0900,11650,11650,11650,11650,288,001540
2019-09-20,2019-09-20T10:26:00+0900,11650,11650,11650,11650,24,001540
2019-09-20,2019-09-20T10:27:00+0900,11650,11650,11650,11650,62,001540
2019-09-20,2019-09-20T10:28:00+0900,11650,11650,11650,11650,13,001540
2019-09-20,2019-09-20T10:29:00+0900,11650,11650,11650,11650,60,001540
2019-09-20,2019-09-20T10:30:00+0900,11650,11650,11650,11650,358,001540
2019-09-20,2019-09-20T10:31:00+0900,11650,11700,11650,11650,773,001540
2019-09-20,2019-09-20T10:32:00+0900,11650,11650,11650,11650,1096,001540
2019-09-20,2019-09-20T10:33:00+0900,11650,11650,11600,11650,1694,001540
2019-09-20,2019-09-20T10:34:00+0900,11600,11600,11600,11600,84,001540
2019-09-20,2019-09-20T10:35:00+0900,11600,11600,11600,11600,0,001540
2019-09-20,2019-09-20T10:36:00+0900,11650,11650,11650,11650,229,001540
2019-09-20,2019-09-20T10:37:00+0900,11650,11650,11650,11650,500,001540
2019-09-20,2019-09-20T10:38:00+0900,11600,11650,11600,11650,1334,001540
2019-09-20,2019-09-20T10:39:00+0900,11700,11700,11700,11700,1,001540
2019-09-20,2019-09-20T10:40:00+0900,11600,11600,11600,11600,30,001540
2019-09-20,2019-09-20T10:41:00+0900,11700,11700,11700,11700,2,001540
2019-09-20,2019-09-20T10:42:00+0900,11650,11700,11650,11700,382,001540
2019-09-20,2019-09-20T10:43:00+0900,11700,11700,11700,11700,6,001540
2019-09-20,2019-09-20T10:44:00+0900,11700,11700,11700,11700,0,001540
2019-09-20,2019-09-20T10:45:00+0900,11700,11700,11700,11700,1427,001540
2019-09-20,2019-09-20T10:46:00+0900,11700,11700,11700,11700,0,001540
2019-09-20,2019-09-20T10:47:00+0900,11700,11700,11700,11700,50,001540
2019-09-20,2019-09-20T10:48:00+0900,11650,11650,11650,11650,36,001540
2019-09-20,2019-09-20T10:49:00+0900,11650,11650,11650,11650,65,001540
2019-09-20,2019-09-20T10:50:00+0900,11650,11650,11650,11650,169,001540
2019-09-20,2019-09-20T10:51:00+0900,11650,11650,11600,11600,231,001540
2019-09-20,2019-09-20T10:52:00+0900,11600,11700,11600,11700,75,001540
2019-09-20,2019-09-20T10:53:00+0900,11600,11700,11600,11700,0,001540
2019-09-20,2019-09-20T10:54:00+0900,11650,11650,11600,11600,2043,001540
2019-09-20,2019-09-20T10:55:00+0900,11650,11650,11650,11650,108,001540
2019-09-20,2019-09-20T10:56:00+0900,11600,11600,11600,11600,10,001540
2019-09-20,2019-09-20T10:57:00+0900,11650,11650,11650,11650,1,001540
2019-09-20,2019-09-20T10:58:00+0900,11650,11650,11650,11650,0,001540
