date,datetime,open,high,low,close,volume,symbol
2019-09-20,2019-09-20T09:01:00+0900,6690,6720,6680,6690,6115,004710
2019-09-20,2019-09-20T09:02:00+0900,6690,6690,6680,6690,758,004710
2019-09-20,2019-09-20T09:03:00+0900,6680,6680,6670,6670,263,004710
2019-09-20,2019-09-20T09:04:00+0900,6660,6670,6650,6670,681,004710
2019-09-20,2019-09-20T09:05:00+0900,6660,6670,6650,6670,505,004710
2019-09-20,2019-09-20T09:06:00+0900,6650,6650,6650,6650,18,004710
2019-09-20,2019-09-20T09:07:00+0900,6650,6650,6650,6650,18,004710
2019-09-20,2019-09-20T09:08:00+0900,6650,6660,6650,6650,223,004710
2019-09-20,2019-09-20T09:09:00+0900,6650,6650,6650,6650,18,004710
2019-09-20,2019-09-20T09:10:00+0900,6650,6670,6650,6670,322,004710
2019-09-20,2019-09-20T09:11:00+0900,6660,6670,6660,6670,479,004710
2019-09-20,2019-09-20T09:12:00+0900,6670,6670,6670,6670,47,004710
2019-09-20,2019-09-20T09:13:00+0900,6670,6670,6660,6660,332,004710
2019-09-20,2019-09-20T09:14:00+0900,6670,6670,6660,6660,204,004710
2019-09-20,2019-09-20T09:15:00+0900,6660,6670,6650,6670,2316,004710
2019-09-20,2019-09-20T09:16:00+0900,6670,6700,6670,6690,3284,004710
2019-09-20,2019-09-20T09:17:00+0900,6700,6750,6700,6750,18873,004710
2019-09-20,2019-09-20T09:18:00+0900,6740,6740,6740,6740,185,004710
2019-09-20,2019-09-20T09:19:00+0900,6730,6740,6690,6690,1906,004710
2019-09-20,2019-09-20T09:20:00+0900,6720,6720,6720,6720,250,004710
2019-09-20,2019-09-20T09:21:00+0900,6720,6730,6720,6730,515,004710
2019-09-20,2019-09-20T09:22:00+0900,6730,6740,6710,6730,2201,004710
2019-09-20,2019-09-20T09:23:00+0900,6720,6720,6700,6720,1338,004710
2019-09-20,2019-09-20T09:24:00+0900,6700,6730,6700,6730,1474,004710
2019-09-20,2019-09-20T09:25:00+0900,6730,6750,6730,6750,3583,004710
2019-09-20,2019-09-20T09:26:00+0900,6750,6800,6750,6800,7778,004710
2019-09-20,2019-09-20T09:27:00+0900,6800,6800,6780,6780,1675,004710
2019-09-20,2019-09-20T09:28:00+0900,6780,6780,6770,6770,358,004710
2019-09-20,2019-09-20T09:29:00+0900,6770,6770,6770,6770,529,004710
2019-09-20,2019-09-20T09:30:00+0900,6770,6770,6770,6770,680,004710
2019-09-20,2019-09-20T09:31:00+0900,6770,6800,6770,6770,8763,004710
2019-09-20,2019-09-20T09:32:00+0900,6780,6800,6780,6780,1847,004710
2019-09-20,2019-09-20T09:33:00+0900,6780,6790,6780,6790,515,004710
2019-09-20,2019-09-20T09:34:00+0900,6790,6790,6780,6780,185,004710
2019-09-20,2019-09-20T09:35:00+0900,6780,6800,6780,6800,2019,004710
2019-09-20,2019-09-20T09:36:00+0900,6790,6820,6780,6820,5746,004710
2019-09-20,2019-09-20T09:37:00+0900,6820,6820,6820,6820,4840,004710
2019-09-20,2019-09-20T09:38:00+0900,6820,6830,6820,6820,3776,004710
2019-09-20,2019-09-20T09:39:00+0900,6830,6840,6820,6840,7252,004710
2019-09-20,2019-09-20T09:40:00+0900,6840,6850,6830,6850,6827,004710
2019-09-20,2019-09-20T09:41:00+0900,6840,6850,6830,6840,3541,004710
2019-09-20,2019-09-20T09:42:00+0900,6830,6840,6820,6820,1842,004710
2019-09-20,2019-09-20T09:43:00+0900,6820,6820,6810,6810,90,004710
2019-09-20,2019-09-20T09:44:00+0900,6820,6820,6820,6820,1341,004710
2019-09-20,2019-09-20T09:45:00+0900,6820,6820,6820,6820,1675,004710
2019-09-20,2019-09-20T09:46:00+0900,6810,6810,6800,6800,1647,004710
2019-09-20,2019-09-20T09:47:00+0900,6800,6810,6800,6800,2630,004710
2019-09-20,2019-09-20T09:48:00+0900,6800,6810,6790,6810,3559,004710
2019-09-20,2019-09-20T09:49:00+0900,6810,6810,6790,6790,817,004710
2019-09-20,2019-09-20T09:50:00+0900,6800,6800,6790,6800,440,004710
2019-09-20,2019-09-20T09:51:00+0900,6800,6800,6800,6800,785,004710
2019-09-20,2019-09-20T09:52:00+0900,6790,6790,6790,6790,369,004710
2019-09-20,2019-09-20T09:53:00+0900,6780,6780,6770,6770,3285,004710
2019-09-20,2019-09-20T09:54:00+0900,6760,6780,6760,6780,804,004710
2019-09-20,2019-09-20T09:55:00+0900,6780,6790,6780,6780,933,004710
2019-09-20,2019-09-20T09:56:00+0900,6780,6780,6770,6780,147,004710
2019-09-20,2019-09-20T09:57:00+0900,6770,6780,6770,6770,31,004710
2019-09-20,2019-09-20T09:58:00+0900,6780,6780,6770,6770,101,004710
2019-09-20,2019-09-20T09:59:00+0900,6780,6780,6770,6770,301,004710
2019-09-20,2019-09-20T10:00:00+0900,6770,6780,6770,6770,1200,004710
2019-09-20,2019-09-20T10:01:00+0900,6780,6780,6770,6770,468,004710
2019-09-20,2019-09-20T10:02:00+0900,6780,6790,6780,6790,789,004710
2019-09-20,2019-09-20T10:03:00+0900,6800,6800,6790,6800,1090,004710
